account_id,district_id,frequency,date,Account_type,,Card_Assigned,,
3776,1,MONTHLY ISSUANCE,2025-03-25,Salary account,,SILVER,,
1577,67,MONTHLY ISSUANCE,2025-03-26,NRI account,,SILVER,,
8784,1,MONTHLY ISSUANCE,2025-03-27,Salary account,,SILVER,,
1645,50,MONTHLY ISSUANCE,2025-03-28,NRI account,,SILVER,,
713,58,MONTHLY ISSUANCE,2025-03-29,NRI account,,SILVER,,
11325,62,MONTHLY ISSUANCE,2025-03-30,Savings account,,SILVER,,
8628,2,ISSUANCE AFTER A TRANSACTION,2025-03-31,Savings account,,GOLD,,
4493,61,ISSUANCE AFTER A TRANSACTION,2025-04-01,Salary account,,GOLD,,
410,49,MONTHLY ISSUANCE,2025-04-02,Savings account,,SILVER,,
2988,66,ISSUANCE AFTER A TRANSACTION,2025-04-03,Salary account,,GOLD,,
3314,25,MONTHLY ISSUANCE,2025-04-04,Salary account,,SILVER,,
4949,33,MONTHLY ISSUANCE,2025-04-05,Savings account,,SILVER,,
9677,8,MONTHLY ISSUANCE,2025-04-06,NRI account,,SILVER,,
342,64,MONTHLY ISSUANCE,2025-04-07,NRI account,,SILVER,,
536,14,MONTHLY ISSUANCE,2025-04-08,NRI account,,SILVER,,
350,47,MONTHLY ISSUANCE,2025-04-09,Savings account,,SILVER,,
2475,17,MONTHLY ISSUANCE,2025-04-10,Savings account,,SILVER,,
10063,4,WEEKLY ISUANCE,2025-04-11,Salary account,,DIAMOND,,
581,26,MONTHLY ISSUANCE,2025-04-12,Savings account,,SILVER,,
6950,36,MONTHLY ISSUANCE,2025-04-13,Savings account,,SILVER,,
3271,8,MONTHLY ISSUANCE,2025-04-14,NRI account,,SILVER,,
3329,3,MONTHLY ISSUANCE,2025-04-15,Savings account,,SILVER,,
4090,72,MONTHLY ISSUANCE,2025-04-16,Savings account,,SILVER,,
3249,74,MONTHLY ISSUANCE,2025-04-17,Savings account,,SILVER,,
472,8,MONTHLY ISSUANCE,2025-04-18,Salary account,,SILVER,,
1777,60,MONTHLY ISSUANCE,2025-04-19,NRI account,,SILVER,,
1003,28,MONTHLY ISSUANCE,2025-04-20,Savings account,,SILVER,,
3394,23,MONTHLY ISSUANCE,2025-04-21,Salary account,,SILVER,,
7636,40,MONTHLY ISSUANCE,2025-04-22,Savings account,,SILVER,,
3175,50,MONTHLY ISSUANCE,2025-04-23,NRI account,,SILVER,,
1812,31,MONTHLY ISSUANCE,2025-04-24,NRI account,,SILVER,,
10607,52,MONTHLY ISSUANCE,2025-04-25,Savings account,,SILVER,,
2999,66,MONTHLY ISSUANCE,2025-04-26,NRI account,,SILVER,,
921,10,MONTHLY ISSUANCE,2025-04-27,Salary account,,SILVER,,
2934,1,MONTHLY ISSUANCE,2025-04-28,Salary account,,SILVER,,
261,54,MONTHLY ISSUANCE,2025-04-29,NRI account,,SILVER,,
2240,36,MONTHLY ISSUANCE,2025-04-30,NRI account,,SILVER,,
2657,55,MONTHLY ISSUANCE,2025-05-01,Savings account,,SILVER,,
1558,32,MONTHLY ISSUANCE,2025-05-02,NRI account,,SILVER,,
2465,57,MONTHLY ISSUANCE,2025-05-03,Savings account,,SILVER,,
814,76,MONTHLY ISSUANCE,2025-05-04,Salary account,,SILVER,,
325,75,MONTHLY ISSUANCE,2025-05-05,Savings account,,SILVER,,
3904,18,MONTHLY ISSUANCE,2025-05-06,NRI account,,SILVER,,
2252,1,MONTHLY ISSUANCE,2025-05-07,NRI account,,SILVER,,
826,44,MONTHLY ISSUANCE,2025-05-08,Salary account,,SILVER,,
1008,13,MONTHLY ISSUANCE,2025-05-09,NRI account,,SILVER,,
3913,23,MONTHLY ISSUANCE,2025-05-10,NRI account,,SILVER,,
822,40,MONTHLY ISSUANCE,2025-05-11,Salary account,,SILVER,,
1155,43,MONTHLY ISSUANCE,2025-05-12,NRI account,,SILVER,,
2807,42,MONTHLY ISSUANCE,2025-05-13,Salary account,,SILVER,,
1751,53,MONTHLY ISSUANCE,2025-05-14,NRI account,,SILVER,,
3158,71,MONTHLY ISSUANCE,2025-05-15,NRI account,,SILVER,,
3071,41,MONTHLY ISSUANCE,2025-05-16,Savings account,,SILVER,,
1586,1,MONTHLY ISSUANCE,2025-05-17,Salary account,,SILVER,,
3232,37,MONTHLY ISSUANCE,2025-05-18,Salary account,,SILVER,,
618,1,MONTHLY ISSUANCE,2025-05-19,Savings account,,SILVER,,
1502,1,MONTHLY ISSUANCE,2025-05-20,NRI account,,SILVER,,
10857,50,MONTHLY ISSUANCE,2025-05-21,Savings account,,SILVER,,
692,69,MONTHLY ISSUANCE,2025-05-22,Savings account,,SILVER,,
3843,62,MONTHLY ISSUANCE,2025-05-23,Salary account,,SILVER,,
569,76,MONTHLY ISSUANCE,2025-05-24,Salary account,,SILVER,,
1500,43,MONTHLY ISSUANCE,2025-05-25,Savings account,,SILVER,,
2561,59,MONTHLY ISSUANCE,2025-05-26,NRI account,,SILVER,,
972,46,MONTHLY ISSUANCE,2025-05-27,Salary account,,SILVER,,
698,71,MONTHLY ISSUANCE,2025-05-28,NRI account,,SILVER,,
2294,46,MONTHLY ISSUANCE,2025-05-29,Salary account,,SILVER,,
2373,14,MONTHLY ISSUANCE,2025-05-30,Salary account,,SILVER,,
241,15,MONTHLY ISSUANCE,2025-05-31,NRI account,,SILVER,,
2483,1,MONTHLY ISSUANCE,2025-06-01,Salary account,,SILVER,,
2083,1,MONTHLY ISSUANCE,2025-06-02,NRI account,,SILVER,,
1823,3,MONTHLY ISSUANCE,2025-06-03,Salary account,,SILVER,,
2955,67,MONTHLY ISSUANCE,2025-06-04,Salary account,,SILVER,,
3446,6,ISSUANCE AFTER A TRANSACTION,2025-06-05,NRI account,,GOLD,,
3339,1,MONTHLY ISSUANCE,2025-06-06,Salary account,,SILVER,,
1631,10,MONTHLY ISSUANCE,2025-06-07,Savings account,,SILVER,,
2869,68,MONTHLY ISSUANCE,2025-06-08,NRI account,,SILVER,,
3399,63,MONTHLY ISSUANCE,2025-06-09,Savings account,,SILVER,,
1374,53,MONTHLY ISSUANCE,2025-06-10,Salary account,,SILVER,,
1463,32,MONTHLY ISSUANCE,2025-06-11,NRI account,,SILVER,,
3894,52,MONTHLY ISSUANCE,2025-06-12,NRI account,,SILVER,,
2091,1,MONTHLY ISSUANCE,2025-06-13,NRI account,,SILVER,,
1377,1,MONTHLY ISSUANCE,2025-06-14,Salary account,,SILVER,,
9241,74,MONTHLY ISSUANCE,2025-06-15,Savings account,,SILVER,,
1308,54,MONTHLY ISSUANCE,2025-06-16,Savings account,,SILVER,,
1370,52,MONTHLY ISSUANCE,2025-06-17,NRI account,,SILVER,,
770,7,MONTHLY ISSUANCE,2025-06-18,Salary account,,SILVER,,
2332,77,MONTHLY ISSUANCE,2025-06-19,NRI account,,SILVER,,
1100,35,MONTHLY ISSUANCE,2025-06-20,NRI account,,SILVER,,
1484,70,MONTHLY ISSUANCE,2025-06-21,Salary account,,SILVER,,
2801,11,MONTHLY ISSUANCE,2025-06-22,NRI account,,SILVER,,
1113,8,MONTHLY ISSUANCE,2025-06-23,Savings account,,SILVER,,
3967,54,MONTHLY ISSUANCE,2025-06-24,Salary account,,SILVER,,
1173,11,MONTHLY ISSUANCE,2025-06-25,Salary account,,SILVER,,
7632,68,MONTHLY ISSUANCE,2025-06-26,Salary account,,SILVER,,
2339,63,MONTHLY ISSUANCE,2025-06-27,Savings account,,SILVER,,
2640,1,MONTHLY ISSUANCE,2025-06-28,Savings account,,SILVER,,
2921,54,MONTHLY ISSUANCE,2025-06-29,Salary account,,SILVER,,
3431,64,MONTHLY ISSUANCE,2025-06-30,NRI account,,SILVER,,
3179,71,MONTHLY ISSUANCE,2025-07-01,Savings account,,SILVER,,
2906,49,MONTHLY ISSUANCE,2025-07-02,Savings account,,SILVER,,
1538,22,MONTHLY ISSUANCE,2025-07-03,NRI account,,SILVER,,
6083,6,WEEKLY ISUANCE,2025-07-04,Salary account,,DIAMOND,,
1669,39,MONTHLY ISSUANCE,2025-07-05,Savings account,,SILVER,,
8268,59,MONTHLY ISSUANCE,2025-07-06,Savings account,,SILVER,,
1063,68,MONTHLY ISSUANCE,2025-07-07,Salary account,,SILVER,,
1532,54,MONTHLY ISSUANCE,2025-07-08,Savings account,,SILVER,,
1957,33,MONTHLY ISSUANCE,2025-07-09,NRI account,,SILVER,,
3569,1,MONTHLY ISSUANCE,2025-07-10,Savings account,,SILVER,,
10789,75,MONTHLY ISSUANCE,2025-07-11,Savings account,,SILVER,,
831,44,MONTHLY ISSUANCE,2025-07-12,Salary account,,SILVER,,
3191,72,MONTHLY ISSUANCE,2025-07-13,NRI account,,SILVER,,
2076,18,MONTHLY ISSUANCE,2025-07-14,NRI account,,SILVER,,
1002,50,MONTHLY ISSUANCE,2025-07-15,NRI account,,SILVER,,
8381,14,MONTHLY ISSUANCE,2025-07-16,Savings account,,SILVER,,
2275,1,MONTHLY ISSUANCE,2025-07-17,Savings account,,SILVER,,
5305,47,MONTHLY ISSUANCE,2025-07-18,Salary account,,SILVER,,
1329,53,MONTHLY ISSUANCE,2025-07-19,Savings account,,SILVER,,
3098,1,MONTHLY ISSUANCE,2025-07-20,Salary account,,SILVER,,
4349,74,MONTHLY ISSUANCE,2025-07-21,Savings account,,SILVER,,
2990,30,MONTHLY ISSUANCE,2025-07-22,NRI account,,SILVER,,
3800,30,MONTHLY ISSUANCE,2025-07-23,Salary account,,SILVER,,
1556,54,MONTHLY ISSUANCE,2025-07-24,Savings account,,SILVER,,
6075,19,MONTHLY ISSUANCE,2025-07-25,Salary account,,SILVER,,
1066,16,WEEKLY ISUANCE,2025-07-26,Savings account,,DIAMOND,,
3044,72,MONTHLY ISSUANCE,2025-07-27,Salary account,,SILVER,,
3499,51,MONTHLY ISSUANCE,2025-07-28,Salary account,,SILVER,,
1474,63,MONTHLY ISSUANCE,2025-07-29,NRI account,,SILVER,,
2026,64,MONTHLY ISSUANCE,2025-07-30,Savings account,,SILVER,,
164,60,MONTHLY ISSUANCE,2025-07-31,NRI account,,SILVER,,
1799,9,MONTHLY ISSUANCE,2025-08-01,Savings account,,SILVER,,
1600,1,MONTHLY ISSUANCE,2025-08-02,NRI account,,SILVER,,
2164,63,MONTHLY ISSUANCE,2025-08-03,NRI account,,SILVER,,
3508,42,MONTHLY ISSUANCE,2025-08-04,Savings account,,SILVER,,
2156,1,MONTHLY ISSUANCE,2025-08-05,Salary account,,SILVER,,
2349,72,MONTHLY ISSUANCE,2025-08-06,Savings account,,SILVER,,
2614,44,MONTHLY ISSUANCE,2025-08-07,Savings account,,SILVER,,
339,46,WEEKLY ISUANCE,2025-08-08,Salary account,,DIAMOND,,
1067,34,MONTHLY ISSUANCE,2025-08-09,Savings account,,SILVER,,
2629,66,MONTHLY ISSUANCE,2025-08-10,NRI account,,SILVER,,
1774,61,MONTHLY ISSUANCE,2025-08-11,Salary account,,SILVER,,
2045,34,MONTHLY ISSUANCE,2025-08-12,Savings account,,SILVER,,
2058,34,MONTHLY ISSUANCE,2025-08-13,Savings account,,SILVER,,
1190,52,MONTHLY ISSUANCE,2025-08-14,NRI account,,SILVER,,
297,74,MONTHLY ISSUANCE,2025-08-15,Savings account,,SILVER,,
2914,4,MONTHLY ISSUANCE,2025-08-16,Savings account,,SILVER,,
4405,41,MONTHLY ISSUANCE,2025-08-17,Salary account,,SILVER,,
2084,44,MONTHLY ISSUANCE,2025-08-18,Salary account,,SILVER,,
1408,10,MONTHLY ISSUANCE,2025-08-19,Savings account,,SILVER,,
125,2,ISSUANCE AFTER A TRANSACTION,2025-08-20,NRI account,,GOLD,,
2655,1,MONTHLY ISSUANCE,2025-08-21,NRI account,,SILVER,,
2314,2,MONTHLY ISSUANCE,2025-08-22,Salary account,,SILVER,,
7082,57,MONTHLY ISSUANCE,2025-08-23,Salary account,,SILVER,,
1910,60,MONTHLY ISSUANCE,2025-08-24,NRI account,,SILVER,,
5362,76,WEEKLY ISUANCE,2025-08-25,Salary account,,DIAMOND,,
920,58,MONTHLY ISSUANCE,2025-08-26,Savings account,,SILVER,,
1525,57,MONTHLY ISSUANCE,2025-08-27,NRI account,,SILVER,,
1997,74,MONTHLY ISSUANCE,2025-08-28,Savings account,,SILVER,,
1679,68,MONTHLY ISSUANCE,2025-08-29,Salary account,,SILVER,,
174,52,MONTHLY ISSUANCE,2025-08-30,NRI account,,SILVER,,
694,67,MONTHLY ISSUANCE,2025-08-31,NRI account,,SILVER,,
2885,1,MONTHLY ISSUANCE,2025-09-01,Savings account,,SILVER,,
2872,1,MONTHLY ISSUANCE,2025-09-02,Savings account,,SILVER,,
3126,17,MONTHLY ISSUANCE,2025-09-03,NRI account,,SILVER,,
1293,40,MONTHLY ISSUANCE,2025-09-04,Salary account,,SILVER,,
406,63,MONTHLY ISSUANCE,2025-09-05,NRI account,,SILVER,,
4456,14,MONTHLY ISSUANCE,2025-09-06,Savings account,,SILVER,,
3418,42,ISSUANCE AFTER A TRANSACTION,2025-09-07,Savings account,,GOLD,,
871,1,MONTHLY ISSUANCE,2025-09-08,Savings account,,SILVER,,
2953,1,MONTHLY ISSUANCE,2025-09-09,Savings account,,SILVER,,
1258,3,MONTHLY ISSUANCE,2025-09-10,Savings account,,SILVER,,
812,1,MONTHLY ISSUANCE,2025-09-11,Salary account,,SILVER,,
3774,72,MONTHLY ISSUANCE,2025-09-12,NRI account,,SILVER,,
3272,53,MONTHLY ISSUANCE,2025-09-13,NRI account,,SILVER,,
7990,9,MONTHLY ISSUANCE,2025-09-14,Salary account,,SILVER,,
7262,70,MONTHLY ISSUANCE,2025-09-15,Salary account,,SILVER,,
3504,70,MONTHLY ISSUANCE,2025-09-16,Salary account,,SILVER,,
2347,38,MONTHLY ISSUANCE,2025-09-17,Savings account,,SILVER,,
269,3,MONTHLY ISSUANCE,2025-09-18,Salary account,,SILVER,,
1894,6,MONTHLY ISSUANCE,2025-09-19,Salary account,,SILVER,,
1117,68,MONTHLY ISSUANCE,2025-09-20,Savings account,,SILVER,,
833,31,MONTHLY ISSUANCE,2025-09-21,NRI account,,SILVER,,
3155,28,MONTHLY ISSUANCE,2025-09-22,Salary account,,SILVER,,
242,69,MONTHLY ISSUANCE,2025-09-23,NRI account,,SILVER,,
10,54,MONTHLY ISSUANCE,2025-09-24,NRI account,,SILVER,,
2113,7,MONTHLY ISSUANCE,2025-09-25,NRI account,,SILVER,,
2677,5,MONTHLY ISSUANCE,2025-09-26,Savings account,,SILVER,,
6062,24,MONTHLY ISSUANCE,2025-09-27,Salary account,,SILVER,,
2065,61,MONTHLY ISSUANCE,2025-09-28,Savings account,,SILVER,,
987,15,MONTHLY ISSUANCE,2025-09-29,Savings account,,SILVER,,
2360,26,MONTHLY ISSUANCE,2025-09-30,Salary account,,SILVER,,
399,1,MONTHLY ISSUANCE,2025-10-01,Savings account,,SILVER,,
637,49,MONTHLY ISSUANCE,2025-10-02,NRI account,,SILVER,,
3353,74,MONTHLY ISSUANCE,2025-10-03,Savings account,,SILVER,,
4588,12,MONTHLY ISSUANCE,2025-10-04,Salary account,,SILVER,,
10220,44,MONTHLY ISSUANCE,2025-10-05,NRI account,,SILVER,,
2792,1,MONTHLY ISSUANCE,2025-10-06,NRI account,,SILVER,,
1504,1,MONTHLY ISSUANCE,2025-10-07,NRI account,,SILVER,,
3161,48,MONTHLY ISSUANCE,2025-10-08,Salary account,,SILVER,,
4186,1,MONTHLY ISSUANCE,2025-10-09,Salary account,,SILVER,,
3467,17,MONTHLY ISSUANCE,2025-10-10,Savings account,,SILVER,,
1350,21,WEEKLY ISUANCE,2025-10-11,NRI account,,DIAMOND,,
20,74,MONTHLY ISSUANCE,2025-10-12,Savings account,,SILVER,,
2930,1,MONTHLY ISSUANCE,2025-10-13,NRI account,,SILVER,,
182,47,MONTHLY ISSUANCE,2025-10-14,Salary account,,SILVER,,
1517,5,MONTHLY ISSUANCE,2025-10-15,NRI account,,SILVER,,
617,74,MONTHLY ISSUANCE,2025-10-16,NRI account,,SILVER,,
2746,24,MONTHLY ISSUANCE,2025-10-17,NRI account,,SILVER,,
3427,36,MONTHLY ISSUANCE,2025-10-18,NRI account,,SILVER,,
58,29,MONTHLY ISSUANCE,2025-10-19,NRI account,,SILVER,,
918,60,MONTHLY ISSUANCE,2025-10-20,NRI account,,SILVER,,
324,1,MONTHLY ISSUANCE,2025-10-21,Salary account,,SILVER,,
9826,68,MONTHLY ISSUANCE,2025-10-22,NRI account,,SILVER,,
2094,73,MONTHLY ISSUANCE,2025-10-23,Savings account,,SILVER,,
1593,16,MONTHLY ISSUANCE,2025-10-24,Salary account,,SILVER,,
3004,11,MONTHLY ISSUANCE,2025-10-25,Savings account,,SILVER,,
2034,54,MONTHLY ISSUANCE,2025-10-26,NRI account,,SILVER,,
2622,1,MONTHLY ISSUANCE,2025-10-27,Savings account,,SILVER,,
10562,51,MONTHLY ISSUANCE,2025-10-28,Salary account,,SILVER,,
7099,1,MONTHLY ISSUANCE,2025-10-29,NRI account,,SILVER,,
166,17,MONTHLY ISSUANCE,2025-10-30,Salary account,,SILVER,,
1367,74,MONTHLY ISSUANCE,2025-10-31,Savings account,,SILVER,,
2795,11,MONTHLY ISSUANCE,2025-11-01,Savings account,,SILVER,,
7637,46,MONTHLY ISSUANCE,2025-11-02,NRI account,,SILVER,,
4010,30,MONTHLY ISSUANCE,2025-11-03,Salary account,,SILVER,,
4144,1,MONTHLY ISSUANCE,2025-11-04,Salary account,,SILVER,,
3347,4,MONTHLY ISSUANCE,2025-11-05,Savings account,,SILVER,,
2976,13,MONTHLY ISSUANCE,2025-11-06,Salary account,,SILVER,,
4480,58,MONTHLY ISSUANCE,2025-11-07,Salary account,,SILVER,,
4969,60,WEEKLY ISUANCE,2025-11-08,NRI account,,DIAMOND,,
1274,54,WEEKLY ISUANCE,2025-11-09,Savings account,,DIAMOND,,
3741,65,MONTHLY ISSUANCE,2025-11-10,Salary account,,SILVER,,
3311,8,MONTHLY ISSUANCE,2025-11-11,NRI account,,SILVER,,
656,3,MONTHLY ISSUANCE,2025-11-12,Salary account,,SILVER,,
1667,56,MONTHLY ISSUANCE,2025-11-13,Savings account,,SILVER,,
3789,6,MONTHLY ISSUANCE,2025-11-14,Savings account,,SILVER,,
8038,47,MONTHLY ISSUANCE,2025-11-15,NRI account,,SILVER,,
967,15,MONTHLY ISSUANCE,2025-11-16,Salary account,,SILVER,,
382,14,MONTHLY ISSUANCE,2025-11-17,Savings account,,SILVER,,
42,39,MONTHLY ISSUANCE,2025-11-18,NRI account,,SILVER,,
945,18,MONTHLY ISSUANCE,2025-11-19,NRI account,,SILVER,,
2764,53,MONTHLY ISSUANCE,2025-11-20,Salary account,,SILVER,,
2973,23,MONTHLY ISSUANCE,2025-11-21,Salary account,,SILVER,,
2209,65,MONTHLY ISSUANCE,2025-11-22,Salary account,,SILVER,,
2013,54,MONTHLY ISSUANCE,2025-11-23,Savings account,,SILVER,,
1935,38,MONTHLY ISSUANCE,2025-11-24,NRI account,,SILVER,,
447,5,MONTHLY ISSUANCE,2025-11-25,Savings account,,SILVER,,
3549,27,MONTHLY ISSUANCE,2025-11-26,NRI account,,SILVER,,
1563,47,MONTHLY ISSUANCE,2025-11-27,Salary account,,SILVER,,
753,31,MONTHLY ISSUANCE,2025-11-28,Savings account,,SILVER,,
779,16,MONTHLY ISSUANCE,2025-11-29,Savings account,,SILVER,,
916,1,MONTHLY ISSUANCE,2025-11-30,NRI account,,SILVER,,
271,1,MONTHLY ISSUANCE,2025-12-01,NRI account,,SILVER,,
2439,74,MONTHLY ISSUANCE,2025-12-02,Salary account,,SILVER,,
2210,31,MONTHLY ISSUANCE,2025-12-03,Savings account,,SILVER,,
1885,47,MONTHLY ISSUANCE,2025-12-04,Salary account,,SILVER,,
176,71,WEEKLY ISUANCE,2025-12-05,Salary account,,DIAMOND,,
3066,74,MONTHLY ISSUANCE,2025-12-06,NRI account,,SILVER,,
911,60,MONTHLY ISSUANCE,2025-12-07,Salary account,,SILVER,,
2149,7,MONTHLY ISSUANCE,2025-12-08,Salary account,,SILVER,,
416,6,MONTHLY ISSUANCE,2025-12-09,Salary account,,SILVER,,
1501,50,MONTHLY ISSUANCE,2025-12-10,NRI account,,SILVER,,
2114,30,MONTHLY ISSUANCE,2025-12-11,Savings account,,SILVER,,
3749,68,MONTHLY ISSUANCE,2025-12-12,Salary account,,SILVER,,
1223,70,MONTHLY ISSUANCE,2025-12-13,NRI account,,SILVER,,
613,74,ISSUANCE AFTER A TRANSACTION,2025-12-14,Salary account,,GOLD,,
2947,57,MONTHLY ISSUANCE,2025-12-15,NRI account,,SILVER,,
2086,70,WEEKLY ISUANCE,2025-12-16,Salary account,,DIAMOND,,
3020,3,MONTHLY ISSUANCE,2025-12-17,Salary account,,SILVER,,
1211,49,MONTHLY ISSUANCE,2025-12-18,Salary account,,SILVER,,
2724,11,MONTHLY ISSUANCE,2025-12-19,Savings account,,SILVER,,
963,7,MONTHLY ISSUANCE,2025-12-20,Salary account,,SILVER,,
4442,54,MONTHLY ISSUANCE,2025-12-21,NRI account,,SILVER,,
1325,26,MONTHLY ISSUANCE,2025-12-22,Savings account,,SILVER,,
715,32,MONTHLY ISSUANCE,2025-12-23,Savings account,,SILVER,,
9491,7,WEEKLY ISUANCE,2025-12-24,Salary account,,DIAMOND,,
2917,68,MONTHLY ISSUANCE,2025-12-25,NRI account,,SILVER,,
503,1,MONTHLY ISSUANCE,2025-12-26,NRI account,,SILVER,,
2794,74,MONTHLY ISSUANCE,2025-12-27,Savings account,,SILVER,,
2191,1,MONTHLY ISSUANCE,2025-12-28,NRI account,,SILVER,,
3614,19,MONTHLY ISSUANCE,2025-12-29,NRI account,,SILVER,,
2066,25,MONTHLY ISSUANCE,2025-12-30,Salary account,,SILVER,,
2117,48,MONTHLY ISSUANCE,2025-12-31,NRI account,,SILVER,,
436,30,MONTHLY ISSUANCE,2026-01-01,NRI account,,SILVER,,
2329,1,MONTHLY ISSUANCE,2026-01-02,Salary account,,SILVER,,
2134,52,MONTHLY ISSUANCE,2026-01-03,Savings account,,SILVER,,
1738,15,MONTHLY ISSUANCE,2026-01-04,Savings account,,SILVER,,
1576,35,WEEKLY ISUANCE,2026-01-05,Salary account,,DIAMOND,,
1267,43,MONTHLY ISSUANCE,2026-01-06,Salary account,,SILVER,,
2102,41,MONTHLY ISSUANCE,2026-01-07,NRI account,,SILVER,,
1654,30,MONTHLY ISSUANCE,2026-01-08,Savings account,,SILVER,,
2383,68,MONTHLY ISSUANCE,2026-01-09,NRI account,,SILVER,,
2350,18,MONTHLY ISSUANCE,2026-01-10,NRI account,,SILVER,,
4438,48,MONTHLY ISSUANCE,2026-01-11,Salary account,,SILVER,,
2004,42,MONTHLY ISSUANCE,2026-01-12,Savings account,,SILVER,,
2101,9,MONTHLY ISSUANCE,2026-01-13,Savings account,,SILVER,,
3397,49,MONTHLY ISSUANCE,2026-01-14,NRI account,,SILVER,,
3040,17,MONTHLY ISSUANCE,2026-01-15,NRI account,,SILVER,,
4071,64,MONTHLY ISSUANCE,2026-01-16,NRI account,,SILVER,,
2278,1,MONTHLY ISSUANCE,2026-01-17,Savings account,,SILVER,,
371,12,MONTHLY ISSUANCE,2026-01-18,Salary account,,SILVER,,
9159,64,MONTHLY ISSUANCE,2026-01-19,Savings account,,SILVER,,
1906,1,MONTHLY ISSUANCE,2026-01-20,Savings account,,SILVER,,
194,44,MONTHLY ISSUANCE,2026-01-21,NRI account,,SILVER,,
3359,8,MONTHLY ISSUANCE,2026-01-22,Salary account,,SILVER,,
9646,1,WEEKLY ISUANCE,2026-01-23,NRI account,,DIAMOND,,
10954,25,MONTHLY ISSUANCE,2026-01-24,NRI account,,SILVER,,
1571,66,MONTHLY ISSUANCE,2026-01-25,Salary account,,SILVER,,
1160,39,WEEKLY ISUANCE,2026-01-26,NRI account,,DIAMOND,,
1985,20,MONTHLY ISSUANCE,2026-01-27,Salary account,,SILVER,,
4389,77,MONTHLY ISSUANCE,2026-01-28,NRI account,,SILVER,,
3192,18,MONTHLY ISSUANCE,2026-01-29,Salary account,,SILVER,,
836,46,MONTHLY ISSUANCE,2026-01-30,Salary account,,SILVER,,
3880,3,MONTHLY ISSUANCE,2026-01-31,NRI account,,SILVER,,
7424,68,MONTHLY ISSUANCE,2026-02-01,Salary account,,SILVER,,
1187,55,MONTHLY ISSUANCE,2026-02-02,Savings account,,SILVER,,
25,68,MONTHLY ISSUANCE,2026-02-03,NRI account,,SILVER,,
3491,51,MONTHLY ISSUANCE,2026-02-04,NRI account,,SILVER,,
6453,34,MONTHLY ISSUANCE,2026-02-05,Savings account,,SILVER,,
7907,70,MONTHLY ISSUANCE,2026-02-06,Savings account,,SILVER,,
2291,49,MONTHLY ISSUANCE,2026-02-07,NRI account,,SILVER,,
1900,27,MONTHLY ISSUANCE,2026-02-08,Savings account,,SILVER,,
3443,45,MONTHLY ISSUANCE,2026-02-09,NRI account,,SILVER,,
11027,32,WEEKLY ISUANCE,2026-02-10,Savings account,,DIAMOND,,
303,71,MONTHLY ISSUANCE,2026-02-11,Savings account,,SILVER,,
3932,74,MONTHLY ISSUANCE,2026-02-12,NRI account,,SILVER,,
2717,74,MONTHLY ISSUANCE,2026-02-13,Salary account,,SILVER,,
2983,42,MONTHLY ISSUANCE,2026-02-14,Savings account,,SILVER,,
1490,5,MONTHLY ISSUANCE,2026-02-15,NRI account,,SILVER,,
4320,61,MONTHLY ISSUANCE,2026-02-16,Savings account,,SILVER,,
6495,6,MONTHLY ISSUANCE,2026-02-17,Savings account,,SILVER,,
3511,70,MONTHLY ISSUANCE,2026-02-18,NRI account,,SILVER,,
378,68,MONTHLY ISSUANCE,2026-02-19,NRI account,,SILVER,,
1188,16,MONTHLY ISSUANCE,2026-02-20,NRI account,,SILVER,,
2652,1,MONTHLY ISSUANCE,2026-02-21,Savings account,,SILVER,,
3526,1,MONTHLY ISSUANCE,2026-02-22,Salary account,,SILVER,,
113,55,MONTHLY ISSUANCE,2026-02-23,Savings account,,SILVER,,
3733,33,MONTHLY ISSUANCE,2026-02-24,Salary account,,SILVER,,
683,74,MONTHLY ISSUANCE,2026-02-25,NRI account,,SILVER,,
3494,60,MONTHLY ISSUANCE,2026-02-26,NRI account,,SILVER,,
3518,9,MONTHLY ISSUANCE,2026-02-27,NRI account,,SILVER,,
7674,1,MONTHLY ISSUANCE,2026-02-28,Salary account,,SILVER,,
11123,39,MONTHLY ISSUANCE,2026-03-01,Salary account,,SILVER,,
1765,18,MONTHLY ISSUANCE,2026-03-02,Salary account,,SILVER,,
847,2,MONTHLY ISSUANCE,2026-03-03,Salary account,,SILVER,,
4618,3,MONTHLY ISSUANCE,2026-03-04,Salary account,,SILVER,,
3543,74,MONTHLY ISSUANCE,2026-03-05,Savings account,,SILVER,,
1471,1,MONTHLY ISSUANCE,2026-03-06,Salary account,,SILVER,,
3472,55,MONTHLY ISSUANCE,2026-03-07,NRI account,,SILVER,,
2407,1,MONTHLY ISSUANCE,2026-03-08,NRI account,,SILVER,,
1893,48,MONTHLY ISSUANCE,2026-03-09,Salary account,,SILVER,,
2882,44,MONTHLY ISSUANCE,2026-03-10,Salary account,,SILVER,,
5250,8,WEEKLY ISUANCE,2026-03-11,NRI account,,DIAMOND,,
2266,50,MONTHLY ISSUANCE,2026-03-12,Savings account,,SILVER,,
137,70,MONTHLY ISSUANCE,2026-03-13,NRI account,,SILVER,,
3562,50,MONTHLY ISSUANCE,2026-03-14,Savings account,,SILVER,,
9138,26,MONTHLY ISSUANCE,2026-03-15,NRI account,,SILVER,,
5837,5,MONTHLY ISSUANCE,2026-03-16,Salary account,,SILVER,,
971,12,MONTHLY ISSUANCE,2026-03-17,Savings account,,SILVER,,
